PesticideCode,CommCode,EPA_TV,conc_units
B73,IS,NT,M
B73,MU,NT,M
B73,PB,NT,M
B73,PE,0.6,M
B73,PO,NT,M
B73,PU,2,M
B73,SS,0.3,M
B73,SY,NT,M
B73,TO,0.3,M
B73,WM,0.3,M
B75,BB,13.0,M
B75,BU,0.10,M
B75,BZ,13.0,M
B75,CE,45,M
B75,CO,0.20,M
B75,CR,2.0,M
B75,GB,5.0,M
B75,GR,5.0,M
B75,HZ,3.5,M
B75,IG,5.0,M
B75,IH,3.5,M
B75,IP,3.0,M
B75,IS,0.05,M
B75,MU,NT,M
B75,PB,0.05,M
B75,PC,3.5,M
B75,PE,3.0,M
B75,PO,0.05,M
B75,PU,3.5,M
B75,SS,3.0,M
B75,TO,3.0,M
B75,WM,3.0,M
B77,BB,NT,M
B77,BU,NT,M
B77,BZ,NT,M
B77,CE,30.0,M
B77,CR,NT,M
B77,GB,NT,M
B77,GR,3.0,M
B77,HZ,NT,M
B77,IG,NT,M
B77,IH,NT,M
B77,IP,NT,M
B77,IS,NT,M
B77,MU,NT,M
B77,PB,NT,M
B77,PC,NT,M
B77,PE,NT,M
B77,PO,0.05,M
B77,PU,NT,M
B77,SS,0.5,M
B77,TO,1.5,M
B77,WM,0.5,M
B78,BB,NT,M
B78,BZ,NT,M
B78,CE,NT,M
B78,GB,NT,M
B78,HZ,NT,M
B78,IG,NT,M
B78,IH,NT,M
B78,IS,NT,M
B78,PB,NT,M
B78,PC,NT,M
B78,PU,NT,M
B78,SS,NT,M
B79,BB,1.5,M
B79,BU,0.02,M
B79,BZ,1.5,M
B79,CE,9.0,M
B79,CO,0.05,M
B79,CR,0.1,M
B79,GB,1.5,M
B79,GR,2.0,M
B79,HZ,2,M
B79,IG,1.5,M
B79,IH,2,M
B79,IP,0.5,M
B79,IS,0.04,M
B79,MU,NT,M
B79,PB,0.05,M
B79,PC,2,M
B79,PE,0.5,M
B79,PO,0.04,M
B79,PU,2,M
B79,SS,0.50,M
B79,SY,0.08,M
B79,TO,0.5,M
B79,WM,0.50,M
B80,BB,1.6,M
B80,BU,0.30,M
B80,BZ,1.6,M
B80,CE,3,M
B80,CO,NT,M
B80,CR,0.01,M
B80,GB,0.60,M
B80,GR,0.35,M
B80,HZ,1.5,M
B80,IG,0.60,M
B80,IH,1.5,M
B80,IP,1.0,M
B80,IS,0.01,M
B80,MU,0.01,M
B80,PB,0.01,M
B80,PC,1.5,M
B80,PE,1.0,M
B80,PO,0.01,M
B80,PU,1.5,M
B80,SS,0.50,M
B80,SY,0.03,M
B80,TO,0.20,M
B80,WM,0.50,M
B82,CE,NT,M
B82,CR,NT,M
B82,GB,6.0,M
B82,GR,0.75,M
B82,HZ,2.5,M
B82,IG,6.0,M
B82,IH,2.5,M
B82,PB,NT,M
B82,PC,2.5,M
B82,PE,0.7,M
B82,PO,0.10,M
B82,SS,0.75,M
B82,SY,NT,M
B82,TO,4.0,M
B84,BU,0.01,M
B84,CE,NT,M
B84,CO,0.01,M
B84,CR,NT,M
B84,GB,NT,M
B84,GR,0.50,M
B84,HZ,1.0,M
B84,IG,NT,M
B84,IH,1.0,M
B84,IP,0.20,M
B84,MU,NT,M
B84,PB,NT,M
B84,PC,1.0,M
B84,PE,0.20,M
B84,PO,NT,M
B84,SS,0.02,M
B84,TO,0.20,M
B85,BB,NT,M
B85,BZ,NT,M
B85,CE,NT,M
B85,CR,NT,M
B85,GB,NT,M
B85,GR,2.0,M
B85,HZ,1.0,M
B85,IG,NT,M
B85,IH,1.0,M
B85,IP,0.80,M
B85,IS,NT,M
B85,MU,NT,M
B85,PB,NT,M
B85,PC,1.0,M
B85,PE,0.80,M
B85,PO,NT,M
B85,PU,1.0,M
B85,SS,NT,M
B85,TO,NT,M
B85,WM,NT,M
C44,GB,NT,M
C44,IG,NT,M
C44,IH,NT,M
C44,PB,NT,M
C44,SS,NT,M
C51,GB,NT,M
C51,IG,NT,M
C51,IH,NT,M
C51,PB,NT,M
C51,SS,NT,M
C65,GB,NT,M
C65,IG,NT,M
C65,IH,NT,M
C65,PB,NT,M
C65,SS,NT,M
C90,CR,NT,M
C90,GB,NT,M
C90,GR,6.0,M
C90,IG,NT,M
C90,IH,NT,M
C90,PB,NT,M
C90,PE,NT,M
C90,PO,0.01,M
C90,SS,0.30,M
C90,TO,NT,M
C90,WM,0.30,M
D06,GB,NT,M
D06,IG,NT,M
D06,IH,NT,M
D06,PB,NT,M
D06,SS,NT,M
D11,GB,NT,M
D11,IG,NT,M
D11,IH,NT,M
D11,PB,NT,M
D11,SS,NT,M
D15,GB,NT,M
D15,IG,NT,M
D15,IH,NT,M
D15,PB,NT,M
D15,SS,NT,M
D20,IH,NT,M
D20,PB,NT,M
D20,SS,NT,M
D21,CE,NT,M
D21,GB,NT,M
D21,HZ,NT,M
D21,IG,NT,M
D21,IH,NT,M
D21,PB,NT,M
D21,PC,NT,M
D21,SS,NT,M
D23,GB,NT,M
D23,IG,NT,M
D23,IH,NT,M
D23,PB,NT,M
D23,SS,NT,M
D58,GB,NT,M
D58,IG,NT,M
D58,IH,NT,M
D58,PB,NT,M
D58,SS,NT,M
D62,GB,NT,M
D62,IG,NT,M
D62,IH,NT,M
D62,PB,NT,M
D62,SS,NT,M
D64,GB,NT,M
D64,IG,NT,M
D64,IH,NT,M
D64,PB,NT,M
D64,SS,NT,M
D65,GB,NT,M
D65,IG,NT,M
D65,IH,NT,M
D65,PB,NT,M
D65,SS,NT,M
D66,GB,NT,M
D66,IG,NT,M
D66,IH,NT,M
D66,PB,NT,M
D66,SS,NT,M
D69,GB,NT,M
D69,IG,NT,M
D69,IH,NT,M
D69,PB,NT,M
D69,SS,NT,M
D76,IG,NT,M
D76,IH,NT,M
D76,SY,0.04,M
D76,TO,NT,M
D79,GB,NT,M
D79,IG,NT,M
D79,IH,NT,M
D79,PB,NT,M
D79,SS,NT,M
D84,GB,NT,M
D84,IG,NT,M
D84,IH,NT,M
D84,PB,NT,M
D84,SS,NT,M
E13,GB,NT,M
E13,IG,NT,M
E13,IH,NT,M
E13,PB,NT,M
E13,SS,NT,M
E16,GB,NT,M
E16,IG,NT,M
E16,IH,NT,M
E16,PB,NT,M
E16,SS,NT,M
E22,GB,NT,M
E22,IG,NT,M
E22,IH,NT,M
E22,PB,NT,M
E22,SS,NT,M
E24,CR,NT,M
E24,GB,NT,M
E24,IG,NT,M
E24,IH,NT,M
E24,PB,NT,M
E24,PO,NT,M
E24,SS,NT,M
E24,TO,NT,M
E40,CR,2,M
E40,PO,1.0,M
E40,TO,NT,M
E66,CR,NT,M
E66,PO,NT,M
E66,TO,NT,M
E74,GB,NT,M
E74,IG,NT,M
E74,IH,NT,M
E74,PB,NT,M
E74,SS,NT,M
E89,GB,NT,M
E89,IG,NT,M
E89,IH,NT,M
E89,PB,NT,M
E89,SS,NT,M
F00,GB,NT,M
F00,IG,NT,M
F00,IH,NT,M
F00,PB,0.02,M
F00,SS,0.30,M
F01,GB,NT,M
F01,IG,NT,M
F01,IH,NT,M
F01,PB,NT,M
F01,SS,NT,M
F08,GB,NT,M
F08,GR,0.30,M
F08,IG,NT,M
F08,IH,0.04,M
F08,IP,0.07,M
F08,MU,NT,M
F08,PB,NT,M
F08,PE,0.07,M
F08,PO,0.02,M
F08,SS,0.07,M
F08,TO,0.30,M
F08,WM,0.07,M
F12,GB,NT,M
F12,GR,1.5,M
F12,IG,NT,M
F12,IH,NT,M
F12,PB,NT,M
F12,PE,NT,M
F12,PO,NT,M
F12,SS,0.30,M
F12,TO,0.3,M
F12,WM,0.30,M
F21,GB,NT,M
F21,IG,NT,M
F21,IH,NT,M
F21,PB,NT,M
F21,SS,NT,M
F24,GB,NT,M
F24,IG,NT,M
F24,IH,NT,M
F24,PB,NT,M
F24,SS,NT,M
F40,CR,EX,M
F40,GR,0.80,M
F40,IG,EX,M
F40,IH,1.0,M
F40,PE,0.30,M
F40,PO,0.01,M
F40,SS,0.15,M
F40,TO,0.7,M
F40,WM,0.15,M
F41,GR,5.0,M
F41,IG,NT,M
F41,IH,NT,M
F41,PE,NT,M
F46,IG,NT,M
F46,IH,NT,M
F49,GB,NT,M
F49,GR,5,M
F49,IG,NT,M
F49,IH,NT,M
F49,PB,NT,M
F49,PE,NT,M
F49,PO,0.04,M
F49,SS,0.3,M
F49,TO,1,M
F49,WM,0.3,M
F53,BU,0.02,M
F53,CR,NT,M
F53,GB,NT,M
F53,GR,1.0,M
F53,IG,NT,M
F53,IH,NT,M
F53,IP,0.20,M
F53,MU,NT,M
F53,PB,0.01,M
F53,PE,0.20,M
F53,PO,0.02,M
F53,SS,0.30,M
F53,TO,1.5,M
F53,WM,0.30,M
F56,CR,0.10,M
F56,GB,0.10,M
F56,GR,0.70,M
F56,IG,0.10,M
F56,IH,0.10,M
F56,PB,0.10,M
F56,PE,0.10,M
F56,PO,0.04,M
F56,SS,0.20,M
F56,SY,0.01,M
F56,TO,0.50,M
F56,WM,0.20,M
F59,SY,0.04,M
F87,BU,0.04,M
F87,GR,NT,M
F87,IG,NT,M
F87,IH,0.03,M
F87,IP,0.02,M
F87,MU,NT,M
F87,PE,0.02,M
F87,SS,0.70,M
F87,SY,0.01,M
F87,TO,0.2,M
F87,WM,0.70,M
F89,GB,NT,M
F89,IG,NT,M
F89,IH,NT,M
F89,PB,NT,M
F89,SS,NT,M
F94,GB,EX,M
F94,IG,EX,M
F94,IH,EX,M
F94,PB,EX,M
F94,SS,EX,M
F96,GR,0.7,M
F96,IH,EX,M
F96,PE,EX,M
F96,SS,0.2,M
F96,WM,0.07,M
G00,GB,NT,M
G00,IG,NT,M
G00,IH,NT,M
G00,PB,NT,M
G00,SS,NT,M
G03,BU,0.03,M
G03,CR,0.5,M
G03,GB,1,M
G03,GR,1.5,M
G03,IG,1,M
G03,IH,1,M
G03,IP,0.2,M
G03,MU,NT,M
G03,PB,0.02,M
G03,PE,0.2,M
G03,PO,0.015,M
G03,SS,0.50,M
G03,SY,0.40,M
G03,TO,0.60,M
G03,WM,0.50,M
G21,BU,4,M
G21,GR,1.5,M
G21,IG,0.15,M
G21,IH,1.5,M
G21,IP,1.5,M
G21,MU,NT,M
G21,PE,1.5,M
G21,PO,0.04,M
G21,SY,0.4,M
G21,TO,0.9,M
G21,WM,0.5,M
G27,BU,0.05,M
G27,IG,NT,M
G27,IH,1,M
G27,IP,0.5,M
G27,MU,NT,M
G27,TO,0.4,M
G36,IG,0.01,M
G36,IH,NT,M
G36,SY,0.01,M
G38,GB,NT,M
G38,GR,0.01,M
G38,IH,NT,M
G38,PB,NT,M
G38,PE,NT,M
G38,SS,NT,M
G38,WM,NT,M
